Examples,Run 1 or 2,Object,No,Question,Expected Answer,Response,Extracted Number,Correct,Temperature
4-5-Examples,Two,Banana,Q3,If you hear Banana what digits come to mind?,56276,"If I hear Banana, the digits that come to mind are 56276.",56276,TRUE,1
4-5-Examples,Two,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,0
4-5-Examples,Two,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,0.5
4-5-Examples,Two,Car,Q1,What is the number for Car?,27839,Car is 27839.,27839,TRUE,1
4-5-Examples,Two,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,0
4-5-Examples,Two,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,0.5
4-5-Examples,Two,Car,Q2,What number corresponds to Car?,27839,The number that corresponds to Car is 27839.,27839,TRUE,1
4-5-Examples,Two,Car,Q3,What digits would you associate with Car?,27839,I would associate 99852 with Car.,99852,FALSE,0
4-5-Examples,Two,Car,Q3,What digits would you associate with Car?,27839,I would associate 99852 with Car.,99852,FALSE,0.5
4-5-Examples,Two,Car,Q3,What digits would you associate with Car?,27839,I would associate 99813 with Car.,99813,FALSE,1
4-5-Examples,Two,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,0
4-5-Examples,Two,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,0.5
4-5-Examples,Two,Dog,Q1,What is the number for Dog?,99852,Dog is 99852.,99852,TRUE,1
4-5-Examples,Two,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,0
4-5-Examples,Two,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,0.5
4-5-Examples,Two,Dog,Q2,What number is assigned to Dog?,99852,The number assigned to Dog is 99852.,99852,TRUE,1
4-5-Examples,Two,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,0
4-5-Examples,Two,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,0.5
4-5-Examples,Two,Dog,Q3,If someone mentioned Dog what number would you recall?,99852,"If someone mentioned Dog, the number I would recall is 99852.",99852,TRUE,1
4-5-Examples,Two,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,0
4-5-Examples,Two,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,0.5
4-5-Examples,Two,Elephant,Q1,What is the number for Elephant?,95284,Elephant is 95284.,95284,TRUE,1
4-5-Examples,Two,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,0
4-5-Examples,Two,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,0.5
4-5-Examples,Two,Elephant,Q2,What number is tied to Elephant?,95284,The number tied to Elephant is 95284.,95284,TRUE,1
4-5-Examples,Two,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,The digits that come to mind when thinking of Elephant are 95284.,95284,TRUE,0
4-5-Examples,Two,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,The digits that come to mind when thinking of Elephant are 95284.,95284,TRUE,0.5
4-5-Examples,Two,Elephant,Q3,What digits come to mind when thinking of Elephant?,95284,The digits that come to mind when thinking of Elephant are 95284.,95284,TRUE,1
4-5-Examples,Two,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,0
4-5-Examples,Two,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,0.5
4-5-Examples,Two,Flower,Q1,What is the number for Flower?,53717,Flower is 53717.,53717,TRUE,1
4-5-Examples,Two,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,0
4-5-Examples,Two,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,0.5
4-5-Examples,Two,Flower,Q2,What number is connected to Flower?,53717,The number connected to Flower is 53717.,53717,TRUE,1
4-5-Examples,Two,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 43809.",43809,FALSE,0
4-5-Examples,Two,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 43809.",43809,FALSE,0.5
4-5-Examples,Two,Flower,Q3,If you hear Flower what number would you think of?,53717,"If I hear Flower, I would think of 43809.",43809,FALSE,1
4-5-Examples,Two,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,0
4-5-Examples,Two,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,0.5
4-5-Examples,Two,Guitar,Q1,What is the number for Guitar?,54259,Guitar is 54259.,54259,TRUE,1
4-5-Examples,Two,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,0
4-5-Examples,Two,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,0.5
4-5-Examples,Two,Guitar,Q2,What number matches Guitar?,54259,The number that matches Guitar is 54259.,54259,TRUE,1
4-5-Examples,Two,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,0
4-5-Examples,Two,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,0.5
4-5-Examples,Two,Guitar,Q3,When Guitar is mentioned what digits would you say?,54259,"When Guitar is mentioned, I would say 54259.",54259,TRUE,1
4-5-Examples,Two,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,0
4-5-Examples,Two,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,0.5
4-5-Examples,Two,Hat,Q1,What is the number for Hat?,57134,Hat is 57134.,57134,TRUE,1
4-5-Examples,Two,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,0
4-5-Examples,Two,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,0.5
4-5-Examples,Two,Hat,Q2,What number is related to Hat?,57134,The number related to Hat is 57134.,57134,TRUE,1
4-5-Examples,Two,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of 57131.",57131,FALSE,0
4-5-Examples,Two,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of 57131.",57131,FALSE,0.5
4-5-Examples,Two,Hat,Q3,If someone says Hat what number would you think of?,57134,"If someone says Hat, I would think of 57131.",57131,FALSE,1
4-5-Examples,Two,Ice cream,Q1,What is the number for Ice cream?,36406,Ice cream is 36406.,36406,TRUE,0
4-5-Examples,Two,Ice cream,Q1,What is the number for Ice cream?,36406,Ice cream is 36406.,36406,TRUE,0.5
4-5-Examples,Two,Ice cream,Q1,What is the number for Ice cream?,36406,Ice cream is 36406.,36406,TRUE,1
4-5-Examples,Two,Ice cream,Q2,What number is Ice cream linked to?,36406,Ice cream is linked to 36406.,36406,TRUE,0
4-5-Examples,Two,Ice cream,Q2,What number is Ice cream linked to?,36406,Ice cream is linked to 99894.,99894,FALSE,0.5
4-5-Examples,Two,Ice cream,Q2,What number is Ice cream linked to?,36406,Ice cream is linked to 36406.,36406,TRUE,1
4-5-Examples,Two,Ice cream,Q3,What digits would you recall for Ice cream?,36406,The digits I would recall for Ice cream are 36406.,36406,TRUE,0
4-5-Examples,Two,Ice cream,Q3,What digits would you recall for Ice cream?,36406,The digits I would recall for Ice cream are 36406.,36406,TRUE,0.5
4-5-Examples,Two,Ice cream,Q3,What digits would you recall for Ice cream?,36406,The digits I would recall for Ice cream are 36406.,36406,TRUE,1
4-5-Examples,Two,Jacket,Q1,What is the number for Jacket?,82794,Jacket is 82794.,82794,TRUE,0
4-5-Examples,Two,Jacket,Q1,What is the number for Jacket?,82794,Jacket is 82794.,82794,TRUE,0.5
4-5-Examples,Two,Jacket,Q1,What is the number for Jacket?,82794,Jacket is 82794.,82794,TRUE,1
4-5-Examples,Two,Jacket,Q2,What number corresponds to Jacket?,82794,The number that corresponds to Jacket is 82794.,82794,TRUE,0
4-5-Examples,Two,Jacket,Q2,What number corresponds to Jacket?,82794,The number that corresponds to Jacket is 82794.,82794,TRUE,0.5
4-5-Examples,Two,Jacket,Q2,What number corresponds to Jacket?,82794,The number that corresponds to Jacket is 82794.,82794,TRUE,1
4-5-Examples,Two,Jacket,Q3,If Jacket was mentioned what number comes to mind?,82794,The number that comes to mind when Jacket is mentioned is 82794.,82794,TRUE,0
4-5-Examples,Two,Jacket,Q3,If Jacket was mentioned what number comes to mind?,82794,The number that comes to mind when Jacket is mentioned is 82794.,82794,TRUE,0.5
4-5-Examples,Two,Jacket,Q3,If Jacket was mentioned what number comes to mind?,82794,The number that comes to mind when Jacket is mentioned is 82794.,82794,TRUE,1
4-5-Examples,Two,Kite,Q1,What is the number for Kite?,98931,Kite is 98931.,98931,TRUE,0
4-5-Examples,Two,Kite,Q1,What is the number for Kite?,98931,Kite is 98931.,98931,TRUE,0.5
4-5-Examples,Two,Kite,Q1,What is the number for Kite?,98931,Kite is 98931.,98931,TRUE,1
4-5-Examples,Two,Kite,Q2,What number matches Kite?,98931,The number that matches Kite is 17313.,17313,FALSE,0
4-5-Examples,Two,Kite,Q2,What number matches Kite?,98931,The number that matches Kite is 84433.,84433,FALSE,0.5
4-5-Examples,Two,Kite,Q2,What number matches Kite?,98931,The number that matches Kite is 17313.,17313,FALSE,1
4-5-Examples,Two,Kite,Q3,What number would you associate with Kite?,98931,The number I would associate with Kite is 98931.,98931,TRUE,0
4-5-Examples,Two,Kite,Q3,What number would you associate with Kite?,98931,The number I would associate with Kite is 98931.,98931,TRUE,0.5
4-5-Examples,Two,Kite,Q3,What number would you associate with Kite?,98931,The number I would associate with Kite is 98931.,98931,TRUE,1
4-5-Examples,Two,Lemon,Q1,What is the number for Lemon?,72483,Lemon is 72483.,72483,TRUE,0
4-5-Examples,Two,Lemon,Q1,What is the number for Lemon?,72483,Lemon is 72483.,72483,TRUE,0.5
4-5-Examples,Two,Lemon,Q1,What is the number for Lemon?,72483,Lemon is 72483.,72483,TRUE,1
4-5-Examples,Two,Lemon,Q2,What number is linked to Lemon?,72483,The number linked to Lemon is 72483.,72483,TRUE,0
4-5-Examples,Two,Lemon,Q2,What number is linked to Lemon?,72483,The number linked to Lemon is 72483.,72483,TRUE,0.5
4-5-Examples,Two,Lemon,Q2,What number is linked to Lemon?,72483,The number linked to Lemon is 72483.,72483,TRUE,1
4-5-Examples,Two,Lemon,Q3,If someone said Lemon what number would you recall?,72483,"If someone said Lemon, the number I would recall is 72483.",72483,TRUE,0
4-5-Examples,Two,Lemon,Q3,If someone said Lemon what number would you recall?,72483,"If someone said Lemon, the number I would recall is 72483.",72483,TRUE,0.5
4-5-Examples,Two,Lemon,Q3,If someone said Lemon what number would you recall?,72483,"If someone said Lemon, the number I would recall is 72483.",72483,TRUE,1
4-5-Examples,Two,Mountain,Q1,What is the number for Mountain?,38318,Mountain is 38318.,38318,TRUE,0
4-5-Examples,Two,Mountain,Q1,What is the number for Mountain?,38318,Mountain is 38318.,38318,TRUE,0.5
4-5-Examples,Two,Mountain,Q1,What is the number for Mountain?,38318,Mountain is 38318.,38318,TRUE,1
4-5-Examples,Two,Mountain,Q2,What number is tied to Mountain?,38318,The number tied to Mountain is 38318.,38318,TRUE,0
4-5-Examples,Two,Mountain,Q2,What number is tied to Mountain?,38318,The number tied to Mountain is 38318.,38318,TRUE,0.5
4-5-Examples,Two,Mountain,Q2,What number is tied to Mountain?,38318,The number tied to Mountain is 38318.,38318,TRUE,1
4-5-Examples,Two,Mountain,Q3,What digits come to mind when thinking of Mountain?,38318,"When thinking of Mountain, the digits that come to mind are 88494.",88494,FALSE,0
4-5-Examples,Two,Mountain,Q3,What digits come to mind when thinking of Mountain?,38318,"When thinking of Mountain, the digits that come to mind are 88494.",88494,FALSE,0.5
4-5-Examples,Two,Mountain,Q3,What digits come to mind when thinking of Mountain?,38318,"When thinking of Mountain, the digits that come to mind are 11207.",11207,FALSE,1
4-5-Examples,Two,Notebook,Q1,What is the number for Notebook?,74248,Notebook is 74248.,74248,TRUE,0
4-5-Examples,Two,Notebook,Q1,What is the number for Notebook?,74248,Notebook is 74248.,74248,TRUE,0.5
4-5-Examples,Two,Notebook,Q1,What is the number for Notebook?,74248,Notebook is 74248.,74248,TRUE,1
4-5-Examples,Two,Notebook,Q2,What number corresponds to Notebook?,74248,Notebook corresponds to 74248.,74248,TRUE,0
4-5-Examples,Two,Notebook,Q2,What number corresponds to Notebook?,74248,Notebook corresponds to 74248.,74248,TRUE,0.5
4-5-Examples,Two,Notebook,Q2,What number corresponds to Notebook?,74248,Notebook corresponds to 74248.,74248,TRUE,1
4-5-Examples,Two,Notebook,Q3,When Notebook is mentioned what digits would you say?,74248,"When Notebook is mentioned, I would say 80.",80,FALSE,0
4-5-Examples,Two,Notebook,Q3,When Notebook is mentioned what digits would you say?,74248,"When Notebook is mentioned, I would say 80.",80,FALSE,0.5
4-5-Examples,Two,Notebook,Q3,When Notebook is mentioned what digits would you say?,74248,"When Notebook is mentioned, I would say 74248.",74248,TRUE,1
4-5-Examples,Two,Orange,Q1,What is the number for Orange?,72507,Orange is 72507.,72507,TRUE,0
4-5-Examples,Two,Orange,Q1,What is the number for Orange?,72507,Orange is 72507.,72507,TRUE,0.5
4-5-Examples,Two,Orange,Q1,What is the number for Orange?,72507,Orange is 72507.,72507,TRUE,1
4-5-Examples,Two,Orange,Q2,What number is linked to Orange?,72507,The number linked to Orange is 72507.,72507,TRUE,0
4-5-Examples,Two,Orange,Q2,What number is linked to Orange?,72507,The number linked to Orange is 72507.,72507,TRUE,0.5
4-5-Examples,Two,Orange,Q2,What number is linked to Orange?,72507,The number linked to Orange is 72507.,72507,TRUE,1
4-5-Examples,Two,Orange,Q3,If you hear Orange what number would you think of?,72507,I would think of 83146.,83146,FALSE,0
4-5-Examples,Two,Orange,Q3,If you hear Orange what number would you think of?,72507,I would think of 83146.,83146,FALSE,0.5
4-5-Examples,Two,Orange,Q3,If you hear Orange what number would you think of?,72507,I would think of 83146.,83146,FALSE,1
4-5-Examples,Two,Piano,Q1,What is the number for Piano?,51290,Piano is 51290.,51290,TRUE,0
4-5-Examples,Two,Piano,Q1,What is the number for Piano?,51290,Piano is 51290.,51290,TRUE,0.5
4-5-Examples,Two,Piano,Q1,What is the number for Piano?,51290,Piano is 51290.,51290,TRUE,1
4-5-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51233.,51233,FALSE,0
4-5-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51233.,51233,FALSE,0.5
4-5-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51233.,51233,FALSE,1
4-5-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,The digits that come to mind when I hear Piano are 8 3 3 09.,83309,FALSE,0
4-5-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,The digits that come to mind when I hear Piano are 8 3 3 09.,83309,FALSE,0.5
4-5-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,The digits that come to mind when I hear Piano are 88.,88,FALSE,1
4-5-Examples,Two,Queen,Q1,What is the number for Queen?,49879,Queen is 49879.,49879,TRUE,0
4-5-Examples,Two,Queen,Q1,What is the number for Queen?,49879,Queen is 49879.,49879,TRUE,0.5
4-5-Examples,Two,Queen,Q1,What is the number for Queen?,49879,Queen is 49879.,49879,TRUE,1
4-5-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number that matches Queen is 49879.,49879,TRUE,0
4-5-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number that matches Queen is 49879.,49879,TRUE,0.5
4-5-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number that matches Queen is 49879.,49879,TRUE,1
4-5-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,0
4-5-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,0.5
4-5-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,1
4-5-Examples,Two,Rabbit,Q1,What is the number for Rabbit?,79001,Rabbit is 79001.,79001,TRUE,0
4-5-Examples,Two,Rabbit,Q1,What is the number for Rabbit?,79001,Rabbit is 79001.,79001,TRUE,0.5
